ID,OrgStructureName,Code,IsRoot,AddressDetail,Phone,ParentID,DecisionDate,Status
E46BE7B7-7CCE-4236-83F4-EE60E78E51C4,Nhà máy May Xuất khẩu Phong Phú Phú Yên 1,FC_P01,0,,,2D51E4D9-0E27-451F-82D8-04DA8D6B3797,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
26850038-6057-4C6A-851F-EE60F8336C4C,TT Handsand 3,271407,0,,,EE82F63E-CE5D-4DD4-8E0E-17085A2B4005,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
59DDE471-86AC-42D5-B0E5-EE6321F73801,Chuyền Center line,808160,0,Khu công nghiệp Phú Đa - Thị trấn Phú Đa - Huyện Phú Vang - Tỉnh Thừa Thiên Huế,2343898417,2424B106-4D5D-42D8-95E5-0A14421FE756,Mon May 28 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
F945D617-E0E1-438B-9EC1-EE9C0A3721AC,Giao nhận,594004,0,,,9040C089-C2C8-421B-80FC-57C5874F028A,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
3EE7D21B-904E-4692-A63A-F47B756A22F2,"Bộ phận đóng nút, cắt chỉ",291301,0,,,69AC07DD-4FC2-45CB-935E-B3775C37C484,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
DEE344F3-E5BD-4FE3-9FBB-F482370678C1,Nhóm Kinh doanh 08,450000,0,,,0F644B17-9F89-4266-A233-12DA037FDA8F,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
441D9BF5-0664-4F5F-9B12-F4B39B94B4E8,Bộ phận Tuyển dụng,340201,0,,,1AFCF3CB-DC0A-4696-AE92-57679750FCA1,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_TERMINATE
33648C42-F9ED-4870-8E6A-F4D112DA6772,Vệ sinh,831007,0,,,8FC836B4-0D55-4201-BE42-BA1E61011593,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
6E3117F1-AD69-4891-AE50-F4FB4B5A44F2,Bộ phận Cơ điện - Bảo Trì,300600,0,,,68767CA1-F460-49BC-B8EF-E01293FCF18E,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
467E4021-EBB8-4C4A-B496-F5242573747A,Phòng Kỹ thuật,P02500,0,,,474374FE-33F1-43F9-A345-32193A350CBB,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
786900F7-5FE5-4067-8ADC-F52EEBD55A8A,Chuyền 04,P01704,0,,,29C6B628-0663-47DC-8627-6A0100A6CF6C,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
D2811F4B-E427-4402-A819-F557DB58DB22,KT Pilot-SS,641013,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,73748891-6F92-4FBF-8E4A-20E22A2C28D9,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
78861D0D-A655-433A-B268-DD7611B33862,Phòng Hành Chánh Nhân sự,911001,0,,,ED6F039E-25D6-4621-8924-C1DEBEBA2206,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
4F5CB3C4-1954-4E40-BA90-DD93DF06B25A,Xưởng cắt ,290900,0,,,CDEC41D3-D2E4-4AD6-AA9A-8A8D444A639A,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
3B8D8DD3-4C82-4ABD-9B14-E2E26EAB255D,Tổ Hành chánh dệt,581431,0,,,2CC98993-925B-41E0-A931-AB313A718044,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
316733A0-FAD8-4558-BF37-E3374ECD587B,Chuyền may,299002,0,,,DD2C7CF8-207D-4D39-B6E9-EF472459FDBC,Fri May 01 2020 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
BE53C50E-89AA-4377-B2FB-E33FE6E2E509,Phòng Hành Chánh Nhân sự,P01200,0,,,E46BE7B7-7CCE-4236-83F4-EE60E78E51C4,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
49375401-E3E2-4A87-85A1-E36EDBEEFCA6,Chuyền may 4,940041,0,,,326C8497-EEF4-4277-BD6C-AA2CDEE0B83F,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
67949E19-A326-4FD2-8AA1-E37CED053FBD,Xưởng may 02,292001,0,,,5D011C8A-CD46-4933-BDF7-4754BF4CADC4,Fri May 01 2020 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
8B8799BD-31DC-443D-9A02-E388B811DC01,Bộ phận Quản lý chất lượng ( BP. QC ) ,281200,0,,,5D4FB77D-C931-4DCF-A66C-807E7F7A5ED4,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
6F8FD9DD-1F9F-495E-B45B-EA26610D56B8,Quản lý sản xuất,330800,0,,,24B4912D-92B6-4AEA-BEB1-7840F3D32507,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
CF4E4D18-75A6-453A-B977-EA2B52CD82D8,Chuyền 15,471015,0,,,CD5AF4B8-D569-4008-9C20-7A9B5BA49920,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
68146178-C54B-40ED-A5C5-EA8DF8BCD4B6,Nhuộm,939002,0,,,A28278B0-BA0B-4406-977E-F2819156A5F0,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
B1525953-CBDA-4306-8E05-EABE8E0B0FA4,Ca Hành chánh,460902,0,,,80E9C6CD-5E59-4A4C-99DA-414E4F804096,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
8CE3EEA1-3CA8-4B98-B9F0-EAD385491E10,Phòng Kỹ Thuật,180002,0,,,50782720-AFE9-4805-824E-7A2EEAEEC01D,Tue Jan 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
E7C64F1F-437D-45F3-91C9-EAE9BDFBBB52,Kho Nguyên phụ liệu,P01302,0,,,6846BCE9-2364-4C85-8FC0-44B41B66596A,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
F0DF4222-F9B9-4D70-BEC6-EFA9494DDB78,Bộ phận HCNS - Kế Toán,280200,0,,,5D4FB77D-C931-4DCF-A66C-807E7F7A5ED4,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
B2E2C74C-DC22-4520-B22A-7B6E543FA229,Ban Giám đốc,290001,0,,,5D011C8A-CD46-4933-BDF7-4754BF4CADC4,Fri May 01 2020 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
D0D5CBAB-61B4-48AA-91F2-7BA398943174,Kiểm sau Wash,P01404,0,,,1F631F5E-0B7E-43DE-9721-62E5D110F1FA,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
89A7DF5F-191E-40C8-BDD3-7C15396D5199,QC thông số,707012,0,Cụm Công nghiệp Tam Quan – khối 5 – Thị trấn Tam Quan – Hoài Nhơn – Bình Định,256.3665456,414E7C75-FE4F-4357-947A-D55E92A1C3A4,Tue May 15 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
C85CB1D9-03A1-45BD-953B-7CA442074DEB,3D Ca B,281404,0,"48, Tăng Nhơn Phú, Tăng Nhơn Phú B, Quận 9, Tp. Hồ Chí Minh",,3FAC95FD-0838-4ED4-96E0-D1645163CDC0,Wed Aug 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
F8538452-1B3C-4566-9866-7CE1953706CF,Bộ phận đóng thùng,251305,0,,,53C05567-6D75-4F58-86E4-A50EED7B4688,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
39A0B443-A7FD-4A85-8A12-7D0ECB094207,Kế toán,932000,0,,,4BDC23D2-25DC-4935-8455-5BEA2F31624E,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
3DA38B31-B4CA-4D60-BF4A-7D1A4CEAFDC9,P. Kế Hoạch,641003,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,EC064C5B-250D-4FC3-9BD7-860FABEA0301,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
5525B0C9-E4B0-433E-9866-825417EAAA74,Cụm thân 2,352022,0,,,520BDD78-EAC7-485B-B037-DA710100E2C9,Wed May 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
AB213963-4554-4AF2-8163-82C32F947172,QC Inline,271203,0,,,EAB98CBA-6694-490F-90E4-C0579C66848E,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
184C6759-FA52-4524-843A-82D4A471676C,Bộ phận thêu,471100,0,,,C2F2EC46-A658-44BF-866C-8414434D6B8C,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
3051D9C7-E5A9-47CE-8BF5-82D708045610,Phòng QA,920006,0,,,8820BA08-DBAB-4080-8D41-16ECEA33F1C2,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
BD219D98-1E9B-40D4-BB76-82FF3156510A,Phòng Lab,280403,0,,,AFC2C1AA-EA2C-428D-8EA1-5FF65DF632EB,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
D440BC6F-52AC-4226-9EC1-8315AB6C79C8,Chuyền 6,311006,0,,,C23B24AA-AB66-44CA-8D8F-FA30E36469FF,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
E65EBFEE-D0FB-4A25-B3BD-833E5F74BEF0,Wash Hành chính,390216,0,,,D487F5E5-128A-4128-8453-3947CBFC739F,Wed Apr 01 2020 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
E5F27A45-1434-46F9-B541-834856363EBE,Chuyền may mẫu + bọ,251007,0,,,CFD9EA95-7B75-410C-8689-0A7BC6C05B66,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
CDEC41D3-D2E4-4AD6-AA9A-8A8D444A639A,Nhà máy may xuất khẩu Phong Phú Long An - Công ty CPQT Phong Phú,290000,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",123123,2D51E4D9-0E27-451F-83D8-04DA8D6B9797,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
3E751143-BFDB-463A-8C96-8A8F5071099F,Nhóm Kinh doanh 05,120000,0,"48, Tăng Nhơn Phú, Tăng Nhơn Phú B, Quận 9, Tp. Hồ Chí Minh",08.7305.6886,0F644B17-9F89-4266-A233-12DA037FDA8F,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
DF941B8A-EDCF-4479-A818-8AD1A1487CE2,Nhóm Kinh doanh 02,100000,0,"48, Tăng Nhơn Phú, Tăng Nhơn Phú B, Quận 9, Tp. Hồ Chí Minh",08.7305.6886,0F644B17-9F89-4266-A233-12DA037FDA8F,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
75161674-0A99-4F86-88B7-8AEBAF05721D,KT Triển khai,641015,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,73748891-6F92-4FBF-8E4A-20E22A2C28D9,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
54E20005-982D-40DC-B9BE-8E70072BC3F5,PP SPRAY HC,271513,0,,,72A44B7D-19AE-4292-A5C1-4B78F0FEA8A0,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
5CF5BB8E-B52F-45D5-8CCA-8EBC4A15BC32,Chuyền 06,808060,0,Khu công nghiệp Phú Đa - Thị trấn Phú Đa - Huyện Phú Vang - Tỉnh Thừa Thiên Huế,2343898417,2424B106-4D5D-42D8-95E5-0A14421FE756,Tue May 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
AE79746E-BECF-4C3F-9865-8ED29905B363,Bắn màu B,270902,0,,,C98529A0-FE93-4670-A369-F721651868FA,Sat Aug 18 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
00982ABA-C8F6-4DC8-8BBA-8EDD92FF7D3E,Tổ Đóng Gói,P04803,0,,,9E6EE111-1B2A-4190-8C64-EB33C6C5E65E,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
23D813E3-CA7C-4F17-A45B-8F052832C3AC,TT Grinding 1,271403,0,,,EE82F63E-CE5D-4DD4-8E0E-17085A2B4005,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
98244284-F5BB-42F3-941C-8F08494C3FA1,Chuyền 5,301005,0,,,0BCEC396-F3B2-4C68-82E9-06F02328919F,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
6A3A3194-2724-48B3-BEF4-8F380137C95C,Compliance,502010,0,,,15B0F79F-DFF3-4CE6-B026-E46587BE380F,Tue Oct 02 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
5E259C3A-DE24-472B-8753-4C773AC550BA,Bộ phận inline + Endline,P02402,0,,,742C3D20-AF79-4730-8CDD-EF9C94F3FB9C,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
1D59C0D1-63FB-44E5-BA9E-4C8387DB0F0A,Tạp vụ,911201,0,,,78861D0D-A655-433A-B268-DD7611B33862,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
CB61470C-CED6-4CFB-970C-4CB7A261F257,Trung tâm hoàn tất Phong Phú Linh Trung,FC_480000,0,"940 Quốc lộ 1, Phường Linh Trung, Quận Thủ Đức, TP.HCM",08.7305.6886,2D51E4D9-0E27-451F-83D8-04DA8D6B9797,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
799F706A-FE80-4143-850C-507282B00609,Bộ phận R&D,390400,0,"Lô M, đường số 3, KCN Hòa Khánh, Liên Chiểu, Đà Nẵng",,DFFE8F09-AA07-4340-BABE-564D730085CB,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
3AAA2715-D80B-4C9C-9933-508EF6AC7168,Chuyền 14,291014,0,,,997027EA-BF7A-4369-8D61-9D2957FF41C7,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
D0A71D01-834D-4BCF-B858-509487ED70D7,Tổ 4,V11406,0,,,BA3E3C96-DB23-4BD1-8A8F-70AAF9915508,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
2490FB94-EFFB-46E8-81FA-50CC034EC583,QC Thông số,271225,0,,,59742383-BCDD-4DA8-B115-1FD73E52D022,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
D5C7E992-996F-42CF-8A0A-50F997891216,Inline thời trang,271213,0,,,AB213963-4554-4AF2-8163-82C32F947172,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
4A5EB94C-2B84-4EB9-9E0B-5116FDC4C0AA,Bp. Gấp xếp,P05502,0,,,26A1FD30-7BE8-4E5C-B624-960C5539FFFF,Fri Dec 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
67168BB7-3709-4FFF-BE83-57669C2A61A9,Nhà máy Nhuộm,581600,0,,,F567960E-9DC0-4E11-8B5A-D946149EA7F1,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
1AFCF3CB-DC0A-4696-AE92-57679750FCA1,Văn phòng Chi nhánh Đà Nẵng,390001,0,,,01182A2D-2C05-4D45-8838-EDE29DADADEC,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
D0BEFBDA-6167-426D-BA39-5770BE363158,Chuyền 03,6323005,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,2FDD694A-DAD4-44F0-BF41-A418836FAD08,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
9040C089-C2C8-421B-80FC-57C5874F028A,Bộ phân Wash,594000,0,,,6102854E-64AF-42E4-9FCC-AE2529C88A62,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
71BD2F9E-4EA4-4BBF-887F-57C7C9AD9657,Hành chính nhân sự,T10001,0,"Lô F6, Đường Số 1, KCN Hải Sơn, Xã Đức Hòa Hạ, Huyện Đức Hòa, Tỉnh Long An",,227D61D9-5CBA-46C0-A88E-94E3FD073E8F,Thu Mar 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
020EB17B-A2FA-4201-9FB5-5C642D5E7989,Tạp vụ - Phục vụ,931002,0,,,143E0C75-A2DB-4B6A-818C-894C9E0C9991,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
584FA771-AF4F-4E59-A0DB-5C679D90553F,Nhóm 1,V90001,0,,,D21C8B1F-FE1E-4002-937E-D5A3200912FC,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
515C2F3F-F9CE-4942-8F37-5C6ED27C9D0E,Bộ phận Cơ điện - Bảo Trì,320600,0,,,3B5CE8CE-BA06-47D2-B0CD-99473A140888,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
72116093-D1A2-43E9-B1AF-5C8448AF3DB2,Destroy,391405,0,"Lô M, đường số 3, KCN Hòa Khánh Bắc, quận Liên Chiểu, Đà Nẵng",,BA5E6910-73F3-40A4-B071-DD639C335860,Sun Jul 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
7F1855E6-74C1-49D1-B0F9-5C96F74E6864,Nhà máy Dệt thoi,840000,0,,,1C07BEE3-67E2-47B1-BE5A-7080C08AC31D,Sun Sep 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
D753A74C-3344-42CD-A5A2-5CAFCD406413,Kho Hoàn tất,410503,0,,,47899CC2-6248-471D-B027-EED5CA410457,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
1CFE04FA-4BAE-499F-B8DB-60F6D096F942,Tổ QC 02,354002,0,,,C9239C30-D1E9-464F-8D33-4BCB62944FC9,Fri Feb 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
1CE01B2E-8E86-43EA-B15A-61024BD30E72,Tách ánh,281205,0,"48, Tăng Nhơn Phú, Tăng Nhơn Phú B, Quận 9, Tp. Hồ Chí Minh",,8B8799BD-31DC-443D-9A02-E388B811DC01,Wed Aug 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
ABC506DE-DE74-47D8-B852-610D76BC59CC,Giám định (độ co + ánh màu),625003,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,908D5789-21CE-4BA2-ACFF-FD4FEDC3F96C,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
2BA87887-9002-44FB-B5FE-6113D3BB5187,IE,506010,0,,,AFF95F3D-89C2-4AAE-B611-755FB4728173,Tue Oct 02 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
9E465048-AC9F-492B-ADD1-612325FDD656,Pilot Ca B,281410,0,"48, Tăng Nhơn Phú, Tăng Nhơn Phú B, Quận 9, Tp. Hồ Chí Minh",,3FAC95FD-0838-4ED4-96E0-D1645163CDC0,Wed Aug 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
FE744687-2DA9-411C-AB18-64B7FFC5E934,Chuyền 12,411010,0,,,7ABCC41B-34E6-4B35-A514-C0F4BEF240D0,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
2BFD7672-B1DA-4256-9D5D-650013AB485F,Bộ phận Quản lý chất lượng ( BP. QC ) ,291200,0,,,CDEC41D3-D2E4-4AD6-AA9A-8A8D444A639A,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
77C4D109-A125-4569-8CEC-650B5F46FDFA,Chuyền 9,321009,0,,,C2F0C53D-AA4D-41F9-8146-8438E1C2867D,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
3B30C3B7-1BD0-432A-8FB1-652955D5C5CA,"Bộ phận QA, QC",460600,0,,,3D31DC6D-A0A3-456C-8E8E-8191FBC59B64,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
8770CC5C-B721-4AF3-8723-6531720D959C,Ban giám đốc,340100,0,"Lô M, đường số 3, KCN Hòa Khánh, Liên Chiểu, Đà Nẵng",,1AFCF3CB-DC0A-4696-AE92-57679750FCA1,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
637251B4-5E70-48B4-9C67-6587CAE89D4C,Chuẩn bị sản xuất,811001,0,"18 Tăng Nhơn Phú, Phước Long B, Quận 9, TP.Hồ Chí Minh",,BDD00F0E-D791-4968-A25C-08ECBA236D01,Fri Jun 01 2018 00:00:00 GMT+0700 (Indochina Time),E_INACTIVE
3B9ABE16-9CFC-428B-A2BB-658CA6BA0571,Thành phẩm,581020,0,,,DEB0553B-9981-4158-9E8C-9E9A2FAB422F,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
2C0B6979-E5F4-445A-9C9C-6A3DF629421F,Chuyền 13,509010,1,,,C3311927-A94D-4B42-BAAD-1D55185247FC,Tue Oct 02 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
91A03593-228D-47CD-A65C-6A460D9DAFE1,Sửa hàng,802202,0,,,FD0EADFF-1A06-4C7A-B578-B00D13D4237B,Tue Oct 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
07B193F5-D9E1-4C10-98E6-6A572FD0452B,Support,SP,0,,,11CBE562-B430-42D1-870F-B907FC077C36,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_TERMINATE
C9239C30-D1E9-464F-8D33-4BCB62944FC9,Bộ phận Quản lý chất lượng,354000,0,,,2B25836D-D11E-4090-8724-33628AD11347,Fri Feb 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
38C6BE27-7C8D-48A6-B2CB-4BD1F91C946E,Sửa hàng + Tẩy hàng,802030,0,Khu công nghiệp Phú Đa - Thị trấn Phú Đa - Huyện Phú Vang - Tỉnh Thừa Thiên Huế,,A218C642-4C0B-4868-BBE8-B20EB7DE1F04,Sun Jul 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
031586AF-0571-4532-BCEF-4C14E0B789AD,Bộ phận quản lý chất lượng,707000,0,Cụm Công nghiệp Tam Quan – khối 5 – Thị trấn Tam Quan – Hoài Nhơn – Bình Định,256.3665456,EF8AD7C5-0CBB-49FF-B86E-3FD011624B7D,Tue May 15 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
771D8AD8-4B48-4C2D-9C8A-035F222CC139,Chuyền 11,321012,0,,,D12A3DA9-7C9E-4802-811F-0A6668957E06,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
771D8AD8-4B48-4C2D-9C8A-035F222CC140,Chuyền đa năng,321039,0,,,D12A3DA9-7C9E-4802-811F-0A6668957E06,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
771D8AD8-4B48-4C2D-9C8A-035F222CC141,Chuyền 1,321001,0,,,D12A3DA9-7C9E-4802-811F-0A6668957E06,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
771D8AD8-4B48-4C2D-9C8A-035F222CC142,Chuyền 6,351007,0,,,D12A3DA9-7C9E-4802-811F-0A6668957E06,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
771D8AD8-4B48-4C2D-9C8A-035F222CC143,Chuyền 8,321008,0,,,D12A3DA9-7C9E-4802-811F-0A6668957E06,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
771D8AD8-4B48-4C2D-9C8A-035F222CC144,Chuyền 3,351004,0,,,D12A3DA9-7C9E-4802-811F-0A6668957E06,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
771D8AD8-4B48-4C2D-9C8A-035F222CC145,Chuyền 9,321019,0,,,D12A3DA9-7C9E-4802-811F-0A6668957E06,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
771D8AD8-4B48-4C2D-9C8A-035F222CC146,Chuyền 2,351003,0,,,D12A3DA9-7C9E-4802-811F-0A6668957E06,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
771D8AD8-4B48-4C2D-9C8A-035F222CC147,Chuyền 14,321014,0,,,D12A3DA9-7C9E-4802-811F-0A6668957E06,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
771D8AD8-4B48-4C2D-9C8A-035F222CC148,Chuyền 16,321016,0,,,D12A3DA9-7C9E-4802-811F-0A6668957E06,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
771D8AD8-4B48-4C2D-9C8A-035F222CC149,Chuyền 12,321013,0,,,D12A3DA9-7C9E-4802-811F-0A6668957E06,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
33BA006F-747B-4482-911D-0964D995D4F9,Bộ phận sửa hàng,321302,0,,,D12A3DA9-7C9E-4802-811F-0A6668957E07,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
213626BA-0F51-44EA-B288-09DFE17E9D70,Kỹ thuật West,592002,0,,,D98960BE-DBA1-4027-8274-9BBD59FFD5F0,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
CF710469-FF75-44F8-BEA2-09EF36A9BCD6,Sửa hàng,802203,0,,,A771A6E7-3020-4F1C-AF5A-4B6F539BF4E2,Tue Oct 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
2424B106-4D5D-42D8-95E5-0A14421FE756,Chuyền may,808000,0,Khu công nghiệp Phú Đa - Thị trấn Phú Đa - Huyện Phú Vang - Tỉnh Thừa Thiên Huế,2343898417,7F1855E6-74C1-49D1-B0F9-5C96F74E6864,Mon May 28 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
79874888-7031-44F5-83D9-0A3CB150AF02,Lazer,391408,0,"Lô M, đường số 3, KCN Hòa Khánh Bắc, quận Liên Chiểu, Đà Nẵng",,BA5E6910-73F3-40A4-B071-DD639C335860,Sun Jul 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
64BB1043-EB3F-4797-9460-0A5317D3C4FA,Nhóm Kinh Doanh 12,340903,0,,,4D9A35C3-171F-4FFC-AD9F-FAA98C38CDC6,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_TERMINATE
642B6911-460A-4C24-9A88-116D0B09E896,BP. Kỹ Thuật,632004,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,281B5367-4A9C-4569-89E0-54714A7F82C1,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
7436B449-163A-45E1-B247-1190D96AE5FA,Bảo trì - Cơ điện,P05111,0,,,CB8E2DA7-0BD4-4109-9766-3B9FAA016F3A,Fri Dec 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
